Open,High,Low,Close,Volume,RSI_14,RSI_5,Three Advancing White Soldiers,ATR_14,ATR_22,Doji,Doji Star,Hammer,Dragonfly Doji,Engulfing Pattern,Dark Cloud Cover,Marubozu,Evening Doji Star,Evening Star,Gravestone Doji,Hanging Man,Harami Pattern,Inverted Hammer,Ladder Bottom,Long Legged Doji,Matching Low,Mat Hold,Morning Star,Morning Doji Star,Piercing Pattern,Separating Lines,Shooting Star,Spinning Top,Tasuki Gap,Tristar Pattern,Unique 3 River,EMA_14,EMA_20,EMA_21,EMA_50,EMA_100,EMA_200
0.90174,0.9054200000000001,0.9002899999999999,0.9040600000000001,0.3887841177071914,0.7337863986125788,0.7378616745011817,0.0,0.006360404247312752,0.006279784187488999,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8975370477929446,0.895355456088011,0.8950350408236529,0.8901264309392221,0.8880583064371592,0.8859859162933458
0.90402,0.90497,0.89817,0.8990299999999999,0.37935471135441523,0.6453989465470651,0.49484524583058237,0.0,0.0063918039439332715,0.006303430360784955,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8977361080872187,0.8957054126510576,0.8953982189305936,0.890475590510233,0.8882755676958294,0.8861157081710239
0.8995,0.9026200000000001,0.8961600000000001,0.8984,0.251555411421743,0.6350806715007057,0.4705804235491168,0.0,0.006396675090795182,0.006310547162567458,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.8978246270089228,0.8959620400176236,0.8956711081187214,0.8907863516666944,0.8884760515038328,0.8862379399305162
0.89823,0.90074,0.89659,0.8985200000000001,0.16070528434507045,0.6367215630708106,0.4769859575547347,0.0,0.006236198298595526,0.0062123404733598455,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.8979173434077331,0.8962056552540404,0.8959300982897468,0.8910896319934907,0.8886749415730638,0.8863601494834464
0.89848,0.9060600000000001,0.8972399999999999,0.90366,0.4273688960015792,0.7022804447825137,0.6865216077405727,0.0,0.006420755562981571,0.006330870451843496,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8986830309533687,0.8969155928488937,0.8966328166270425,0.891582587601589,0.8889716754033001,0.8865322872995316
0.90394,0.9059299999999999,0.90035,0.90069,0.2849055473109448,0.6493379186768735,0.5380919078363635,0.0,0.006360701594197168,0.006296739976759697,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8989506268262528,0.8972750601966181,0.8970016514791296,0.8919397410289777,0.889203721434918,0.8866731600627203
0.90035,0.9020600000000001,0.8926700000000001,0.8985700000000001,0.22936193762844262,0.6137695832429737,0.45107480945581857,0.0,0.006577080051754514,0.006437342705088803,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8988998765827525,0.8973983877969401,0.8971442286173905,0.8921997511847041,0.8893891922975928,0.8867915365795092
0.8990299999999999,0.9030799999999999,0.89869,0.89966,0.2940247526323025,0.6291740238159816,0.5051682036099445,0.0,0.006429431476629177,0.006349736218493848,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8990012263717189,0.8976137794353268,0.8973729351067187,0.8924923099617745,0.8895925746283335,0.8869195809916534
0.89946,0.91025,0.89797,0.90141,0.43749625467504677,0.6537723746793117,0.5878791367610041,0.0,0.006847329228298519,0.0066192936631077615,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.899322396188823,0.89797532425101,0.8977399410061079,0.8928420232966069,0.8898265830515348,0.8870637642653683
0.9014200000000001,0.9029,0.89435,0.89536,0.3556631075798327,0.5538968522587082,0.3485289824240459,0.0,0.006968948569134344,0.0067070530420574115,0.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.89879407669698,0.8977262457509139,0.8975235827328254,0.8929407674810537,0.8899361556643758,0.887146313874668
0.8953,0.8991299999999999,0.89481,0.89765,0.2630504746428282,0.588083890564999,0.4578960760777029,0.0,0.006779737957053311,0.006598550631054797,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8986415331373826,0.8977189842508269,0.8975350752116594,0.8931254432661104,0.8900889050571604,0.8872508281644723
0.89765,0.9006,0.8947200000000001,0.8993399999999999,0.24716677182951632,0.612522956722831,0.5315201474023786,0.0,0.006715470960120923,0.0065658892387341185,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8987346620523983,0.897873366703129,0.8976991592833268,0.8933691513733217,0.8902720950560286,0.8873711184314925
0.8992700000000001,0.9041,0.89751,0.9023700000000001,0.31186483695058287,0.6540410504887635,0.6427867510637814,0.0,0.006706508748683713,0.006566985182428022,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8992193737787452,0.8983016174933072,0.8981237811666607,0.8937221258292699,0.8905116575301666,0.8875203610341642
0.9023700000000001,0.90594,0.9011899999999999,0.90174,0.3033589836686207,0.6426514602436926,0.607247517411548,0.0,0.006566758123777736,0.006484394946863114,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8995554572749125,0.8986290824939446,0.8984525283333279,0.8940365522673378,0.8907340009454108,0.8876618499790979
0.9017799999999999,0.90614,0.89218,0.89274,0.3310867258633635,0.5068586938065273,0.30556270017519116,0.0,0.0070948468292221815,0.006824195176551153,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8986467296382575,0.8980682174945213,0.8979332075757527,0.8939857070803834,0.890773723698967,0.8877123788350273
0.89095,0.8951899999999999,0.8874700000000001,0.8910799999999999,0.3009901757923345,0.4864421331354639,0.2741599742734076,0.0,0.007139500627134871,0.006864913577617002,1.0,1.0,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.8976378323531565,0.8974026729712336,0.8973101887052297,0.8938717577831135,0.8907797885762152,0.8877458875033355
0.8909100000000001,0.89845,0.8854700000000001,0.8872700000000001,0.3876702140034616,0.4423959392193622,0.21173187043387273,0.0,0.007556679153768086,0.0071428720513616786,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.896255454706069,0.8964376564977827,0.8963974442774816,0.8936128653210306,0.8907102878123297,0.8877411523042973
0.88736,0.8889,0.88382,0.8839,0.322143771128039,0.40726841505096667,0.16914699992813767,0.0,0.007379773499927507,0.007049105139936146,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8946080607452599,0.8952435939741844,0.8952613129795287,0.8932319686417745,0.8905754306279272,0.887702931883359
0.8839,0.88697,0.87631,0.8769299999999999,0.33635309337403546,0.3460642824123465,0.1112827930805139,0.0,0.007614075392789827,0.007213236724484503,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8922509859792253,0.8934994421671192,0.8935948299813897,0.8925926757538617,0.8903052240808396,0.8875957385312858
0.87692,0.88381,0.8756700000000001,0.8831200000000001,0.2727654069449781,0.4454676865961143,0.3629483196230712,0.0,0.007651641436161977,0.007255362327917022,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8910335211819952,0.8925109238654888,0.8926425727103543,0.8922211982733181,0.8901629424158725,0.8875512038195317
0.88169,0.8861899999999999,0.8805799999999999,0.8813,0.20684768776856183,0.4284204010994682,0.3296060776491991,0.0,0.00750580990500755,0.007180573131193521,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.8897357183577291,0.8914432168306804,0.8916114297366857,0.89179291598809,0.8899874386056572,0.8874890027865016
0.8812700000000001,0.88281,0.87597,0.87664,0.2710240511549701,0.38752810944695143,0.25471513436233256,0.0,0.007458252054649865,0.007165092534321086,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8879896225766986,0.8900333866563299,0.8902503906697143,0.8911986839885571,0.8897231328906937,0.887381052510019
0.8766,0.8781899999999999,0.8697799999999999,0.8707299999999999,0.27916682822970385,0.3428348055991405,0.18726277767914917,0.0,0.007526234050746304,0.007221679237306492,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8856883395664721,0.8881949688795365,0.8884758096997403,0.8903959904988097,0.8893470312492938,0.8872153703954915
0.87072,0.8724799999999999,0.86516,0.86519,0.32185472016694455,0.30708270415366234,0.14291650978759002,0.0,0.00751150304712156,0.0072261483628834645,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8829552276242758,0.8860040194624378,0.8863589179088548,0.88940752028317,0.8888686741948524,0.8869962124811085
0.8653799999999999,0.86811,0.86166,0.8640399999999999,0.30806134930398643,0.3000869185628685,0.13464304130691454,0.0,0.007435681400898597,0.007190868891843311,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.8804331972743723,0.8839122080850628,0.8843299253716862,0.888412715566183,0.8883770172801029,0.8867677924564209
0.86441,0.86945,0.86349,0.86808,0.22360559348859835,0.3665013834745101,0.31523668041685876,0.0,0.007330275586548695,0.007134920305850431,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.878786104304456,0.8824043787436282,0.8828526594288056,0.8876153541714307,0.8879750961458435,0.8865818442727749
0.8680899999999999,0.8756,0.86555,0.87469,0.3392753280904659,0.461022421091664,0.5234212254691932,0.0,0.007524541616080931,0.007267423928311776,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8782399570638619,0.8816696760061398,0.8821105994807324,0.887108477537257,0.8877120249350346,0.8864635174640906
0.8746299999999999,0.87631,0.8713700000000001,0.8750700000000001,0.306052092623208,0.4661177927766189,0.5337792573578926,0.0,0.007339931500646575,0.007161631931570329,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.8778172961220136,0.8810411354341264,0.881470544982484,0.8866363803789332,0.8874616878076083,0.8863501491311145
0.87518,0.8766200000000001,0.87108,0.8729600000000001,0.289928689012891,0.44601619948425825,0.46693670778815016,0.0,0.0072113649648861125,0.007087921389226228,0.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8771696566390785,0.8802715034880192,0.8806968590749855,0.8861000517366221,0.8871745256728041,0.8862169138163771
0.87292,0.8792700000000001,0.87265,0.8751899999999999,0.2744362625005728,0.47834917307793057,0.5462444878462777,0.0,0.007169124610251395,0.007066652235170493,0.0,0.5,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8769057024205347,0.8797875507748745,0.8801962355227141,0.8856722065704801,0.8869372083327486,0.8861071932808908
0.87525,0.87744,0.87256,0.8769899999999999,0.23154744489525428,0.5040930650746261,0.6063030350291135,0.0,0.007005615709519152,0.006967258951753652,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8769169420977967,0.8795211173677435,0.8799047595661037,0.8853317278814417,0.8867402339103179,0.8860164749397874
0.8770899999999999,0.88213,0.8746700000000001,0.8805700000000001,0.22313676692975004,0.5529857422088637,0.7058914858682551,0.0,0.007038071730267778,0.006989656272128482,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8774040164847572,0.8796210109517679,0.8799652359691852,0.8851449934547184,0.8866180510606086,0.885962281159292
0.88049,0.88076,0.87721,0.87854,0.20671021231145595,0.5280771848537309,0.6041865391686665,0.0,0.0067889237495343605,0.006833308259759003,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8775554809534563,0.87951805752779,0.8798356690628957,0.884885974103553,0.8864580896534678,0.8858884276154184
0.8786,0.88135,0.87274,0.8752700000000001,0.26169334513037257,0.4898041010582738,0.46832095720487776,0.0,0.0069190006245676205,0.0069140669752245035,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8772507501596621,0.8791134806203814,0.879420608238996,0.8845088770798842,0.8862365433236962,0.8857827716192451
0.8753,0.87646,0.8739600000000001,0.8746799999999999,0.20906844515258013,0.48300214142451964,0.44571564257097135,0.0,0.006603357722812787,0.006713427567259751,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.8769079834717072,0.8786912443708212,0.8789896438536328,0.8841234309198888,0.8860077008816428,0.8856722962797502
0.87446,0.87761,0.87445,0.87669,0.2035341767511377,0.5147112241637951,0.5445948476263761,0.0,0.006357403599754735,0.00655190813238431,0.0,0.5,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8768789190088129,0.8785006496688382,0.8787805853214843,0.8838319238249912,0.8858231919532935,0.8855829201973646
0.87665,0.8789100000000001,0.87559,0.8783200000000001,0.21075340075505752,0.5399907714086088,0.6154845302534204,0.0,0.006140446199772261,0.006405003217275936,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8770710631409712,0.8784834449384727,0.8787387139286221,0.8836157699495013,0.8856746138948125,0.8855106523347043
0.87834,0.87921,0.87428,0.87644,0.23161794512966755,0.5140554934161669,0.5076324098725205,0.0,0.006053985756931392,0.00633795761649067,0.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8769869213888417,0.8782888311348087,0.8785297399351111,0.8833343672063836,0.885491750253331,0.8854203970875928
0.87649,0.8839600000000001,0.87536,0.88218,0.2620211712203943,0.5990252856222977,0.7152260059095461,0.0,0.0062358439171505825,0.006440777724832006,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8776793318703294,0.8786594186457793,0.8788615817591919,0.8832890979041724,0.8854261710403938,0.8853881543305023
0.88239,0.8827299999999999,0.87518,0.8758,0.22995413959751415,0.5149576414351403,0.4594209262920168,0.0,0.00632971220878268,0.006491196919157821,0.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8774287542876188,0.878387093060467,0.87858325614472,0.8829954077902833,0.8852355537920692,0.8852927498098008
0.8743700000000001,0.8767299999999999,0.87415,0.8749299999999999,0.2099919982233941,0.5045589452465489,0.43302210587596934,0.0,0.006061875622441053,0.006313415241014281,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8770955870492696,0.8780578461023273,0.8782511419497454,0.8826791172887035,0.885031483419949,0.8851896378713948
0.87489,0.8762200000000001,0.8671700000000001,0.86784,0.23565055853810715,0.42860114547985084,0.2731408849102943,0.0,0.006275313077980979,0.0064378054573318135,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8758615087760336,0.8770847179021056,0.8773046744997686,0.8820971911205191,0.8846910580056926,0.8850170046587441
0.8679899999999999,0.87139,0.86726,0.86855,0.2376104650547963,0.4399195703721043,0.3063832702403828,0.0,0.006122076429553764,0.0063329052092712754,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.8748866409392292,0.8762718876257146,0.8765087949997896,0.881565928723636,0.8843714330946888,0.8848531538661198
0.86866,0.87036,0.86656,0.8688899999999999,0.26381892719793293,0.44561640451386414,0.32491285217491017,0.0,0.005956213827442783,0.006217773154304401,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.8740870888139987,0.8755688507089799,0.875816177272536,0.8810688334795719,0.8840648700631109,0.8846943165142181
0.86925,0.87282,0.86766,0.86774,0.22730333078357484,0.4327359430910061,0.29299907939511144,0.0,0.005899341411196873,0.006169692556381476,0.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8732408103054655,0.8748232458795533,0.8750819793386692,0.8805461341274318,0.8837416053093858,0.88452561684741
0.86711,0.86992,0.8661200000000001,0.8670399999999999,0.22955228826135846,0.42468908698409136,0.27262460036695635,0.0,0.005749388453254233,0.006061979258364132,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.8724140355980701,0.8740819843672148,0.874350890307881,0.880016481808709,0.8834108804517742,0.8843516306101223
0.86708,0.86708,0.8561799999999999,0.8592299999999999,0.3145121207528015,0.34712994106983924,0.13840200291595858,0.0,0.006117289278021789,0.0062818892920748545,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.870656164184994,0.8726675096655754,0.8729762639162555,0.8792013256593478,0.8829320511358975,0.8841016641363898
0.85919,0.85974,0.8528600000000001,0.85409,0.296798936856465,0.307347748025062,0.09850495436380328,0.0,0.006171768615305939,0.006309076142435083,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8684473422936615,0.8708982230307587,0.8712593308329596,0.8782165677903538,0.8823609214104341,0.8838030406126446
0.85413,0.8585799999999999,0.85326,0.85716,0.28503949775633003,0.36431196449583986,0.26270398321132815,0.0,0.006110927999926935,0.006264118135960756,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8669423633211732,0.8695898208373531,0.8699775734845088,0.8773908200338694,0.8818618932636928,0.8835379357309268
0.85715,0.86225,0.8570200000000001,0.86001,0.2669315125472792,0.41394536085596045,0.39276858267859555,0.0,0.006048004571360714,0.0062171127661443506,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8660180482116835,0.8686774569480814,0.8690714304404625,0.8767092192482274,0.8814291825059959,0.8833038269176837
0.85815,0.86082,0.85574,0.8602200000000001,0.23862214341862686,0.4176122268683874,0.4025523100091738,0.0,0.005978861387692097,0.006165425822228703,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8652449751167923,0.8678719848577879,0.868266754945875,0.8760625831992773,0.881009198693996,0.8830741370976073
0.8602799999999999,0.8645200000000001,0.85762,0.8578600000000001,0.2569416293309175,0.3934652113007658,0.3307290156540918,0.0,0.006044657002856948,0.006198815557581944,0.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8642603117678866,0.8669184624903795,0.8673206863144318,0.8753487564071488,0.8805507987198574,0.8828232501613127
0.8579200000000001,0.86188,0.8576,0.85826,0.19710808038436728,0.40123139414761083,0.3560403394960168,0.0,0.005918610074081448,0.006111596668600944,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8634602701988351,0.8660938470151053,0.8664969875585744,0.8746786090970645,0.8801093967650088,0.8825788397119464
0.85836,0.8624200000000001,0.85356,0.8553299999999999,0.2448120640001128,0.37069145097430894,0.2669955266969384,0.0,0.006128709354504208,0.00623652409275545,0.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8623762341723238,0.8650687187279524,0.8654818068714313,0.8739198401128659,0.8796187156409492,0.8823077069784941
0.85557,0.8654,0.85469,0.8627299999999999,0.245397215945743,0.5021386461964812,0.601710446171766,0.0,0.0064559444006110495,0.006439863906721111,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8624234029493473,0.8648459836110046,0.8652316426103921,0.8734810228535379,0.8792842856282571,0.8821129039239818
0.86503,0.86754,0.8525200000000001,0.8526600000000001,0.2717678286280302,0.4012757743258001,0.34373801217447697,0.0,0.007067662657710255,0.006829870092779239,0.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8611216158894344,0.8636854137432899,0.8640887660094474,0.8726645121533991,0.8787570720514599,0.8818198402033451
0.8526600000000001,0.86539,0.8474700000000001,0.86325,0.36692904503907475,0.5376398653464943,0.5895258309055239,0.0,0.007842829610730946,0.007333966906743816,0.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8614054004375098,0.8636439457677385,0.864012514554043,0.8722953155983638,0.8784500013177676,0.8816350656739587
0.86326,0.8639700000000001,0.84719,0.8508399999999999,0.27145762759661174,0.4357293777321084,0.38581789758618085,0.0,0.008481198924250173,0.0077633320473463755,0.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.8599966803791751,0.8624245223612872,0.8628150132309482,0.8714539306729377,0.8779032686184058,0.8813286471100387
